24-02-22,1945.30,104.25
25-02-22,1981.00,104.25
26-02-22,2039.10,104.25
27-02-22,1988.90,104.25
28-02-22,1996.60,104.25
01-03-22,1978.70,104.25
02-03-22,1954.10,104.25
03-03-22,1913.70,104.25
04-03-22,1913.20,104.25
05-03-22,1949.70,104.25
06-03-22,1935.80,104.25
07-03-22,1935.10,104.25
08-03-22,1915.30,104.25
09-03-22,1931.80,104.25
10-03-22,1965.20,104.25
11-03-22,1953.80,104.25
12-03-22,1937.10,104.25
13-03-22,1910.00,104.25
14-03-22,1933.90,104.25
15-03-22,1942.20,104.25
16-03-22,1929.40,104.25
17-03-22,1930.30,104.25
18-03-22,1944.10,104.25
19-03-22,1930.20,104.25
20-03-22,1932.40,104.25
21-03-22,1941.40,104.25
22-03-22,1951.60,104.25
23-03-22,1960.90,104.25
24-03-22,1976.80,104.25
25-03-22,1963.30,104.25
26-03-22,1963.30,104.25
27-03-22,1963.30,104.25
28-03-22,1964.00,97.3
29-03-22,1949.60,97.3
30-03-22,1943.70,97.3
31-03-22,1941.60,97.3
